Producto,Usuario,Día,Turno,Avance_turno,Abosorción,Value
TIPO K,Turno_B,martes,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_A,martes,Mañana,Inicio,48.7,bajo_peso
TIPO K,Turno_A,martes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_A,martes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_A,martes,Mañana,Inicio,48.7,bajo_peso
TIPO K,Turno_A,martes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_A,martes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,bajo_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,bajo_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,bajo_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Medio,48.8,sobre_peso
TIPO K,Turno_A,martes,Mañana,Término,48,sobre_peso
TIPO K,Turno_C,martes,Tarde,Inicio,47.7,sobre_peso
TIPO K,Turno_C,martes,Tarde,Inicio,47.7,bajo_peso
TIPO K,Turno_C,martes,Tarde,Inicio,47.7,bajo_peso
TIPO K,Turno_C,martes,Tarde,Medio,48.7,sobre_peso
TIPO K,Turno_C,martes,Tarde,Medio,48.7,bajo_peso
TIPO K,Turno_C,martes,Tarde,Medio,48.7,bajo_peso
TIPO K,Turno_C,martes,Tarde,Medio,48.7,bajo_peso
TIPO K,Turno_C,martes,Tarde,Medio,48.7,bajo_peso
TIPO K,Turno_C,martes,Tarde,Término,48.8,sobre_peso
TIPO K,Turno_C,martes,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_B,martes,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_B,martes,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,martes,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_B,martes,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_B,martes,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,martes,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,martes,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.5,bajo_peso
TIPO K,Turno_B,miércoles,Noche,Medio,48.6,bajo_peso
TIPO K,Turno_B,miércoles,Noche,Medio,48.6,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Medio,48.6,bajo_peso
TIPO K,Turno_B,miércoles,Noche,Medio,48.6,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Medio,48.6,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Término,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Término,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Término,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Término,48.5,sobre_peso
TIPO K,Turno_A,miércoles,Mañana,Inicio,48.5,bajo_peso
TIPO K,Turno_A,miércoles,Mañana,Inicio,48.5,sobre_peso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,sobre_peso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,sobre_peso
TIPO K,Turno_A,lunes,Noche,Medio,48.5,sobre_peso
TIPO K,Turno_A,lunes,Noche,Medio,48.5,sobre_peso
TIPO K,Turno_A,lunes,Noche,Medio,48.5,sobre_peso
TIPO K,Turno_A,lunes,Noche,Medio,48.5,bajo_peso
TIPO K,Turno_A,lunes,Noche,Medio,48.5,bajo_peso
TIPO K,Turno_A,lunes,Noche,Medio,48.5,bajo_peso
TIPO K,Turno_A,lunes,Noche,Medio,48.5,bajo_peso
TIPO K,Turno_A,lunes,Noche,Medio,48.5,sobre_peso
TIPO K,Turno_A,lunes,Noche,Medio,48.5,sobre_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,sobre_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,sobre_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,sobre_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,sobre_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,sobre_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,sobre_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_A,lunes,Noche,Término,48.4,bajo_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,sobre_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,sobre_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,bajo_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,sobre_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,sobre_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,sobre_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,sobre_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,sobre_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,sobre_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,sobre_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,bajo_peso
TIPO K,Turno_C,lunes,Mañana,Inicio,50.2,bajo_peso
TIPO K,Turno_C,miércoles,Mañana,Medio,48.5,sobre_peso
TIPO K,Turno_C,miércoles,Mañana,Medio,48.5,sobre_peso
TIPO K,Turno_C,miércoles,Mañana,Término,48.7,sobre_peso
TIPO K,Turno_C,miércoles,Mañana,Término,48.7,sobre_peso
TIPO K,Turno_C,miércoles,Mañana,Término,48.7,bajo_peso
TIPO K,Turno_C,miércoles,Mañana,Término,48.7,sobre_peso
TIPO K,Turno_C,miércoles,Mañana,Término,48.7,bajo_peso
TIPO K,Turno_C,miércoles,Mañana,Término,48.7,bajo_peso
TIPO K,Turno_C,miércoles,Mañana,Término,48.7,sobre_peso
TIPO K,Turno_C,miércoles,Mañana,Término,48.7,sobre_peso
TIPO K,Turno_C,miércoles,Mañana,Término,48.7,sobre_peso
TIPO K,Turno_C,miércoles,Mañana,Término,48.7,sobre_peso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,miércoles,Tarde,Inicio,48.7,bajo_peso
TIPO K,Externo,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Medio,48.5,bajo_peso
TIPO K,Turno_B,miércoles,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Término,48.3,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Término,48.3,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Término,48.3,bajo_peso
TIPO K,Turno_B,miércoles,Tarde,Término,48.3,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Término,48.3,bajo_peso
TIPO K,Turno_B,miércoles,Tarde,Término,48.3,bajo_peso
TIPO K,Turno_B,miércoles,Tarde,Término,48.3,sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Término,48.3,sobre_peso
TIPO K,Turno_B,miércoles,Noche,Inicio,48.6,bajo_peso
TIPO K,Turno_A,miércoles,Noche,Inicio,48.6,bajo_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,bajo_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,sobre_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,sobre_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,bajo_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,sobre_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,bajo_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,bajo_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,bajo_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,sobre_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,sobre_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,sobre_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,bajo_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,bajo_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.1,sobre_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,sobre_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,sobre_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,sobre_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,sobre_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,sobre_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,sobre_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,bajo_peso
TIPO K,Turno_A,jueves,Noche,Medio,48.4,sobre_peso
TIPO K,Turno_C,jueves,Mañana,Inicio,48.4,sobre_peso
TIPO K,Turno_C,jueves,Mañana,Inicio,48.4,bajo_peso
TIPO K,Turno_C,jueves,Mañana,Inicio,48.4,sobre_peso
TIPO K,Turno_C,jueves,Mañana,Inicio,48.4,bajo_peso
TIPO K,Turno_C,jueves,Mañana,Inicio,48.4,sobre_peso
TIPO K,Turno_C,jueves,Mañana,Inicio,48.4,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,bajo_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,bajo_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,bajo_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,bajo_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,sobre_peso
TIPO K,Externo,jueves,Mañana,Medio,48.5,bajo_peso
TIPO K,Turno_C,jueves,Mañana,Medio,48.5,bajo_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,sobre_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,sobre_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,sobre_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,sobre_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,sobre_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,bajo_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,sobre_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,bajo_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,bajo_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,sobre_peso
TIPO K,Externo,jueves,Mañana,Término,48.6,bajo_peso
TIPO K,Turno_C,jueves,Mañana,Término,48.6,bajo_peso
TIPO K,Turno_C,jueves,Tarde,Inicio,48.2,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.2,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Medio,48.6,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Medio,48.6,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Medio,48.6,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Medio,48.6,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Término,48.3,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Término,48.3,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Término,48.3,sobre_peso
TIPO K,Turno_B,jueves,Tarde,Término,48.3,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Término,48.3,bajo_peso
TIPO K,Turno_B,jueves,Tarde,Término,48.3,bajo_peso
TIPO K,Turno_A,viernes,Noche,Inicio,48.5,sobre_peso
TIPO K,Turno_A,viernes,Noche,Medio,48.9,bajo_peso
TIPO K,Turno_A,viernes,Noche,Medio,48.9,bajo_peso
TIPO K,Turno_A,viernes,Noche,Medio,48.9,bajo_peso
TIPO K,Turno_A,viernes,Noche,Medio,48.9,bajo_peso
TIPO K,Turno_A,viernes,Noche,Medio,48.9,sobre_peso
TIPO K,Turno_A,viernes,Noche,Medio,48.9,bajo_peso
TIPO K,Turno_A,viernes,Noche,Medio,48.9,bajo_peso
TIPO K,Turno_A,viernes,Noche,Medio,48.9,bajo_peso
TIPO K,Turno_A,viernes,Noche,Término,48.7,sobre_peso
TIPO K,Turno_A,viernes,Noche,Término,48.7,sobre_peso
TIPO K,Turno_A,viernes,Noche,Término,48.7,bajo_peso
TIPO K,Turno_A,viernes,Noche,Término,48.7,bajo_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.7,bajo_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.7,bajo_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.7,bajo_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.7,bajo_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.7,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,bajo_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,bajo_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,bajo_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,bajo_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,bajo_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,bajo_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,bajo_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Externo,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Externo,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Externo,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Externo,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Externo,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Externo,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Externo,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Externo,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Externo,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.9,sobre_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,sobre_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,sobre_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,sobre_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,sobre_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,sobre_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,sobre_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.7,bajo_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,bajo_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,bajo_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,bajo_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,sobre_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,bajo_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,bajo_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,bajo_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Externo,martes,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_B,martes,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_A,martes,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_A,martes,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_A,martes,Tarde,Inicio,48.7,bajo_peso
TIPO K,Turno_A,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_A,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_A,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_A,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_A,martes,Tarde,Inicio,48.7,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Medio,48.5,sobre_peso
TIPO K,Turno_A,martes,Tarde,Término,48.7,sobre_peso
TIPO K,Turno_A,martes,Tarde,Término,48.7,bajo_peso
TIPO K,Turno_A,martes,Tarde,Término,48.7,sobre_peso
TIPO K,Turno_A,martes,Tarde,Término,48.7,sobre_peso
TIPO K,Turno_A,martes,Tarde,Término,48.7,bajo_peso
TIPO K,Turno_A,martes,Tarde,Término,48.7,sobre_peso
